Category,Subcategory,ASIN,Item Description,Qty,Unit Retail,Ext. Retail,Product Class,GL Description,Seller Category,EAN,LPN,UPC,Brand,Condition,Pallet ID,Lot ID
BUILDING_AND_HARDWARE,Home Improvement,B0DPW3X9ZT,High-end 300W High Bay LED Shop Lights with 120° Reflector 45000lm 5000K UFO LED High Bay Light AC100-277V LED High Bay Lights with Plug and Play-4Pack,1,338.39,338.39,Home Improvement,Home Improvement,Home Improvement,,LPNNA6QV8SPSM,,Lightdot,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,BISS,B0C7BTRYBL,"CREWORKS 30L Digital Ultrasonic Cleaning Machine with Heater and Timer, 600W Stainless Steel Ultrasonic Cleaner Machine, 7.9 gal Ultrasonic Parts Cleaner for Retainer Glasses Auto Tool Machine Part",1,331.49,331.49,Home Improvement,BISS,BISS,,LPNNA6SJM1R9B,,CREWORKS,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DR1ZXY8L,"Phylluz 96"" Industrial Ceiling Fans with Lights, Large Ceiling Fan with Remote/APP Control, Outdoor Ceiling Fans with 8 Blades, 3CCT, DC motor for Commercial Shop Garage Warehouse Black",1,311.99,311.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6R7NR58H,,Phylluz,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69724,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0D9XMKHCH,"STERREN 76'' Motion Sensor Floor Lamp, 105W Modern LED Floor Lamp, Smart Full-Spectrum Office Standing Lamp, 8400LM Bright Reading Lamp for Study Room,Living Room,Bedroom, 2700K-5000K Dimmable",1,308.74,308.74,Home Improvement,Home Improvement,Home Improvement,,LPNNA6VTXX2RX,,STERREN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-68868,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0D97VXPN4,"Salaiwei 8-Light Lantern Tiered Pendant Light Fixtures, Black Metal Farmhouse Chandelier Hall Foyer Hanging Chandelier for Kitchen Island Dining Room Living Room Foyer Entryway, Black+Gold",1,292.49,292.49,Home Improvement,Home Improvement,Home Improvement,,LPNNA6T8GZ2YW,,Salaiwei,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69724,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DYF1XJ2Y,Pangda 6 Set Peel and Stick Wall Molding Kit Inner and Outer Layer Style Premade Wainscoting Panel for Interior Wall Moulding Decor Accent Wall Molding (31x54inch),1,272.99,272.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6Z15VXM5,,Pangda,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69745,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,"Door, Gate & Window Hardware",B0G4MG2Y6J,"Automatic Roller Door Opener, Roll Up Garage Door Opener with 4 Remotes 800N & Secure Encryption for Garage Warehouse Store & Barn Farm, Wall Mounted",1,267.97,267.97,Home Improvement,Home Improvement,Hardware,,LPNNA627RDDVC,,ZSUCC,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Tub and Shower Faucets and Accessories,B07WNH9S85,"ROVOGO Shower Panel Tower System with Rainfall Waterfall Shower, 5 Body Jets and 3-Setting Handheld, 304 Stainless Steel Shower Column Wall-Mount, Black",1,259.99,259.99,Home Improvement,Home Improvement,Plumbing Fixtures,0665268100796,LPNNA67ZYT7FZ,665268100796,ROVOGO,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69131,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Outdoor & Landscape Lighting,B0CXXJFWS2,"LightingLabs Led Bollard Landscape Lighting 20 Watts 40 Inch 3CCT 3000/4000/5000K 120-277V Outdoor Pathway Light Wired Ideal for Garden, Commercial and Driveway Rated IP65 ETL Listed",1,253.50,253.50,Home Improvement,Home Improvement,Lighting & Fans,0738941002288,LPNNA6NV6YV3L,738941002288,Lighting Labs,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69685,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Toilet Seats and Bidet Seats,B0GCHJSW7C,"Kohree RV Toilet, 18.5” Residential Height, Soft Close Seat & Cover, Deeper Bowl & Longer Seat, Efficient Gravity Flush System, Foot Pedal Operation, Universal Fit for RV Motorhomes Campers, White",1,240.49,240.49,Home Improvement,Home Improvement,Plumbing Fixtures,,LPNNA6FG6BXQ3,,Kohree,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Ceiling Fans & Ventilation,B0FB2XJ7MX,"Merexcint Farmhouse Rustic Ceiling Fan with Light and Remote, 21 Inch Flush Mount Vintage Bladeless Rustic Chandeliers Fan, Rustic Ceiling Fan for Living Room, Bedroom, Hallway, Entryway Lighting",1,233.99,233.99,Home Improvement,Home Improvement,Lighting & Fans,0645707959505,LPNNA6RPWS6TL,645707959505,Merexcint,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69172,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,Industrial Lighting,B0F48KXS5L,"LoryLAB LED Ceiling Light Fixture 19.68, Handcrafted Walnut Wood Modern Wabi-Sabi Style, 42W LED 3000K-4000K-6000K, Low Profile Lamp for Bedroom Kitchen Hallway Dining",1,233.99,233.99,Home Improvement,BISS,Industrial Electrical Supplies,,LPNNA65Q8NGDF,,LoryLAB,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69742,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0FX3WQCSY,"TIRUSUN 72"" Ceilling Fans with Lights, Chandelier Fan Modern DC Motor Dimmable Led Fandelier Ceiling Fan with Light for Bedroom, Living Room, Indoor/Outdoor, Silver",1,232.70,232.70,Home Improvement,Home Improvement,Home Improvement,,LPNNA6XYTRWRK,,TIRUSUN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69172,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Outdoor & Landscape Lighting,B0FFSV7QHX,"24"" Dusk to Dawn Outdoor Wall Light Fixture 2 Pack-Black Extra Large Modern Porch Lantern 3-Light, Waterproof Exterior Lighting Sconce Wall Mount, Outside Lamp for Entryway Garage Coach E12 Base",1,222.29,222.29,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6W3LWLLF,,SIAFAVOI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B095JQ49J6,"Fanwin Star Blue OceanMystery Series Tempered Deco Glass Vessel Bathroom Sink in Starry Blue | Top Mount Sinks Above Countertop | Vanity Countertop Sink Bowl with Pop Up Drain |FW-LA604",1,221.13,221.13,Home Improvement,Home Improvement,Home Improvement,,LPNNA6KKT7TJN,,Fanwin Star,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69699,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0FKGZLG4P,"RAINLIGHTING 5 Lights 22 Inch Semi Flush Mount Close to Ceiling Light Fixture,Linen Fabric Shade Brushed Nickel Finish for Bedroom,Living Room,Dining Room Hallway",1,220.99,220.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6M7SB5Z6,,RAINLIGHTING,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-68861,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0FY4RWHKL,"Heircido Rattan Large Drum Chandeliers, 23.6 Inch Chandelier for Dining Room 5-Lights Lamp Shape 3-Tier Light Fixtures with White Fabric Hanging Lighting for Entryway Kitchen Island Foyer Bedroom",1,218.39,218.39,Home Improvement,Home Improvement,Home Improvement,,LPNNA6GZ85GHZ,,Heircido,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69742,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0CDPBYBNB,Flexible EPDM Rubber Strip (100 ft Long and 3/4 inch Wide) for Concrete Crack Repair and Replacement - Weather and Aging Resistant Expansion Joint Filler for Driveways and Sidewalks,1,217.09,217.09,Home Improvement,Home Improvement,Home Improvement,,LPNNA6YCHWHG6,,RTHIEAI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69856,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0B55STPR2,"1.5HP Electric Motor 3450RPM Reversible Single Phase 56C Frame General Purpose Motor for Agricultural Machinery General Equipment 5/8"" Shaft Diameter TEFC 115/230V",1,259.99,259.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6SDN2V6X,,Cuilvu,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69399,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Chandeliers,B0DTKDGCYX,72 Inch Gold Ceiling Fans with Lights Reversible Quiet DC Motor 6 Speeds Large Modern Ceiling Fans with Remote Chandelier Fans for Bedroom Living Room,1,259.99,259.99,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6GG8X243,,Dawn Whisper,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69729,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DJVLHSY9,"Yiludingsheng Antler Chandelier 8-Light, 38.4in Deer Antlers Chandelier Rustic Style Faux Deer Resin Antlers Lamp Vintage Antler Horn Retro Lighting for Dining Room Bedroom Cabin(6Lamp Arms+3 Arms)",1,259.99,259.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6BMCTC1S,,Yiludingsheng,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69661,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Paint Sprayers & Guns,B0G7KN2DQ2,"prismite Paint Sprayer Extension Pole, 4-1/2 to 10 Feet",1,259.94,259.94,Home Improvement,Home Improvement,Painting Supplies,,LPNNA6FFSYCTM,,prismite,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69372,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DXV4XQ23,"Outdoor Electrical Box 24 x 24 x 12''D NEMA 4X Enclosure Steel Box, Waterproof & Dustproof Outdoor/Indoor Lockable Electrical Junction Box, with Mounting Plate",1,256.09,256.09,Home Improvement,Home Improvement,Home Improvement,0085353666967,LPNNA686WGDQL,085353666967,CXCESNS,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69661,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Interior Lights,B0G3BHTV9V,szcflaghip Dimmable Kitchen Island Lighting Modern LED Linear Chandelier Lighting Fixture 39in Crystal Modern Led Pendant Light Fixtures Over Table for Dining Room Kitchen Living Room,1,245.56,245.56,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA64NN98W9,,szcflaghip,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69644,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Outdoor & Landscape Lighting,B0CQCSV5SY,"Lexier 2Pack 47.2inch Long Outdoor Modern LED Wall Light,38W Waterproof IP65 Warm White 110V led Wall Mount Lighting Fixture Rectangular Black Wall Lights Elegant Frosted White Acrylic Anti Rust.",1,233.99,233.99,Home Improvement,Home Improvement,Lighting & Fans,0601868345694,LPNNA6BFV772G,601868345694,Lexier,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69519,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0CPTS96Z6,"SCNYCUL Outdoor Lamp Post Lights with Outlet, Dusk to Dawn Pole Lamp with Patterned Glass, Aluminum Waterproof Outside Street Light with Plug, Hardwired Black Light Pole for Backyard, Garden, Driveway",1,233.99,233.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6SKVMQ7P,,SCNYCUL,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69661,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0BPGTH5T1,"BAIDICE Soft Close Bottom Mount Drawer Slides 24 Inch Rails with Rear mounting Bracket Locking Devices Screws for Face Frame Or Frameless Application（24 inch,6 Pair）",1,228.03,228.03,Home Improvement,Home Improvement,Home Improvement,,LPNNA62R1K6W3,,baidice,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69739,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0F23NLJTH,"120W LED Floor Lamp, 76.8"" Tall Reading Light, 10000LM Knob Dimming Standing Lamp, Full Spectrum Eye Care Reading Lamp, 4000K Natural Daylight for Study Room, Office, Living Room, Bedroom (White)",1,222.29,222.29,Home Improvement,Home Improvement,Home Improvement,,LPNNA69Q92C7L,,STERREN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69644,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0G1CCV6V4,"AIKVSXER 4 Pack 1x4 LED Flat Panel Light – 5500LM Ultra-Bright, Dimmable 30-50W, 3000K-6500K Adjustable, 0-10V Dimming, Slim Surface Mount Ceiling Light for Office, Home, Garage – White",1,222.29,222.29,Home Improvement,Home Improvement,Home Improvement,,LPNNA6RJQKKVK,,AIKVSXER,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69742,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,Janitorial Fixtures,B0DSFSTRQ1,"Aliseniors Heavy Duty Bedside Commode, 500lbs Extra-Wide Bariatric Commode Chair for Adults & Seniors, Portable Toilet Seat with Arms, Adjustable Potty Chair Bucket with Lid, Tool-Free Assembly",1,220.94,220.94,Home Improvement,BISS,Janitorial & Sanitation,0741754998570,LPNNA6W2X58CK,741754998570,Aliseniors,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69729,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0FJ254GGD,"B2853 Pool Pump Motor 1 HP Fits for A.O. Smith Century Pool Pump B853, Pentair SuperFlo, Sta-Rite WhisperFlo, Challenger, Pinnacle, Anthony Pumps, 3450 RPM, 1 Speed, 230/115 V, Square Pool Motor",1,213.19,213.19,Home Improvement,Home Improvement,Home Improvement,,LPNNA6JRCG6QJ,,BENXUTO,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0BPH8VFP9,"BAIDICE Soft Close Bottom Mount Drawer Slides21 Inch Rails with Rear mounting Bracket Locking Devices Screws for Face Frame Or Frameless Application（21 inch,6 Pair）",1,210.48,210.48,Home Improvement,Home Improvement,Home Improvement,,LPNNA6TFWZ3ZN,,baidice,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69669,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0CB3R6FJD,"Neodrain12X36 Inch Shower Niche, Brushed 3-Tier Stainless Niches No Tile Needed Bathroom wall Niche for Shower Storage Waterprooof, Recessed in wall",1,210.48,210.48,Home Improvement,Home Improvement,Home Improvement,,LPNNA6KZ8QP6B,,Neodrain,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69669,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Tub and Shower Faucets and Accessories,B0FVFXRL4F,"AWBYBO Sliding Shower Chair Tub Transfer Bench with Swivel Seat for Elderly & Disabled 400lb Heavy Duty Bath & Shower Safety Seating with Armrests & Backrest, Adjustable Height Tub Bench for Bathroom",1,207.99,207.99,Home Improvement,Home Improvement,Plumbing Fixtures,,LPNNA6ZRDPLQ6,,AWBYBO,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69739,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,BISS,B0DX211G8T,"Pelopy 16 Pcs Stanchion Posts Queue Crowd Control Stanchion Velvet Ropes Carpet Set, 38 in Post Sand Injection Hollow Base with Rope for Party Museum (32 ft Carpet,Gold,Red)",1,207.99,207.99,Home Improvement,BISS,BISS,,LPNNA6ZZY4GTV,,Pelopy,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0CJ2SFFD7,"PUMPMAN 1.5 HP Deep Well Submersible Pump, 110V, 26.4 GPM Flow, 315 Ft Head, 4'' Stainless Steel Water Pump, Deep Well Water Pump for Industrial, Irrigation&Home Use, IP68 Waterproof Grade",1,207.99,207.99,Home Improvement,Home Improvement,Home Improvement,,LPNNK5DTSMCVT,,PUMPMAN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69685,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Extension Ladders,B0G1YG8FLY,"SINMEIRUN 16.5 FT Telescoping A Frame Ladder, 8 Step, ANSI Certified, Type IA Heavy Duty, 330lbs Max Capacity, Aluminum Extension Ladder for Home, Roof, RV; Orange",1,259.99,259.99,Home Improvement,Home Improvement,Building Materials & Ladders,0717639176036,LPNNA6817HVVD,717639176036,SINMEIRUN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69644,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Interior Lights,B0CT7VL2NJ,"DDLLDESHI 16 Light Chandelier Sputnik Ceiling Light Fixture with Glass Globe Bubble Black Chandeliers for Dining Room Bedroom Kitchen Office Living Room Light Fixture（41"" Art Deco Modern Chandelier）",1,259.99,259.99,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6MDMFGXV,,DDLLDESHI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DR5L58BM,AKMNBDH Modern Black and Gold Rectangular Chandelier Luxury K9 Crystal Chandelier Crystal Flush Mount Ceiling Light Ideal for Dining Room Living Room W80cm 8 E12 Base,1,259.97,259.97,Home Improvement,Home Improvement,Home Improvement,,LPNNA6WPSRZCJ,,AKMNBDH,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-68867,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DSFVT57D,"XYDikssn Modern Gold Crystal Chandelier, Luxury Gold 24” Round Chandelier Round Pendant Lighting Adjustable Ceiling Light Fixture for Living Room Dining Room Bedroom Foyer Entryway",1,256.09,256.09,Home Improvement,Home Improvement,Home Improvement,,LPNNA6YMBWF9G,,XYDikssn,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69519,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Chandeliers,B0FBGGNRXG,"Kwpcvz Water Textured Glass Drum Chandelier,22"" Round Modern Chandeliers for Dining Room Light Fixture Luxury Hanging Farmhouse Black Glass Pendant Light for Entryway Foyer Living Room Kitchen",1,248.16,248.16,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6QYPGKBY,,Kwpcvz,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0BXSPGV83,"43.3"" Tall Fireproof Wall Safes Between the Studs 16"" Centers, Electronic Hidden Safe with Removable Shelf, Fireproof in Wall Safe for Money Jewelry Passport",1,246.99,246.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6R8FC3DK,,GUVELI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69644,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,Janitorial Equipment,B0GFDHFJ8R,"1700W Canister Vacuum Cleaner, 45Kpa Bagless Vacuum Cleaner, Multi-Cyclonic Filtration, 2 Anti-Allergen HEPA Filters, 3.5QT Dust Cup, 4 Tools, Corded Vacuum for Hard Floor, Pet Hair, Turquoise",1,233.99,233.99,Home Improvement,BISS,Janitorial & Sanitation,0779657329603,LPNNA6KHBNRJM,779657329603,Aspiron,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Lamps,B0CX952J44,"Farmhouse Table Lamps Black 18.8"" Tall Ceramic Table Lamp Rustic Southwestern Clay Pot Ceramic Lampshade with Fabric Shade Bedside Nightstand for Living Room Bedroom House Office Entryway (White)",1,233.99,233.99,Home Improvement,Home Improvement,Lighting & Fans,0765150475633,LPNNA6XM2D8XV,765150475633,DJAMEL,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69856,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DLWG5ZDF,"8 Light Bathroom Light Fixtures Gold for Big Mirror, Brushed Gold Vanity Lights for Bathroom with Milky White Frosted Glass Shades, 51 inch Wall Sconce for Mirrors Living Room Bedroom",1,233.94,233.94,Home Improvement,Home Improvement,Home Improvement,,LPNNA6MQ58BR3,,FAISHILAN,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69729,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0BRKW2GFL,"Yoenecea Outdoor Lighting Fixtures Wall Mount, Outdoor Wall Lights Modern with Frosted Glass, Aluminum Exterior Light for House Outdoor Wall Lantern for Garage Porch Carriage Patio (17''H, 1 pc)",1,233.84,233.84,Home Improvement,Home Improvement,Home Improvement,0747165676786,LPNNA62ZY8V6R,747165676786,Yoenecea,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69699,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0D49PQZT9,"RIKADE Telescopic Ladder, 20.34FT Aluminum Telescoping Ladder with Stable Hook and Non-Slip Feet, Portable Extension Ladder for Household and Outdoor Working, Max Load 330lbs, Aluminum",1,220.99,220.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6NXKPXY9,,RIKADE,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69699,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Bath Faucets and Accessories,B0CNVT8HZ3,"Focitland 23 Inch Gold Bathroom Vessel Sink with Waterfall Faucet and Drain Combo,Oval Ceramic Vessel Sink Above Counter Modern Bathroom Sink Bowl,Golden YuanBao Design",1,220.99,220.99,Home Improvement,Home Improvement,Plumbing Fixtures,0732262004136,LPNNA64L636N2,732262004136,Focitland,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69745,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0DTN82TVZ,"14.17in Alabaster Wall Sconces, Natural Marble Wall Light Set of Two, Modern LED Alabaster Sconces for Living Room Indoor Wall Lamps for Dining Room Stairs Bedroom,Brushed Gold",1,219.82,219.82,Home Improvement,Home Improvement,Home Improvement,,LPNNA65Z8L6GR,,DLUCE,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69302,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Interior Lights,B0DDQ1LP14,"Modern linear chandeliers for dining room,7 Lights Glass Globe sputnik ceiling light fixture 41"" Mid Century black and gold chandelier (Large Long Pendant Hanging Lighting for Kitchen Island)",1,219.70,219.70,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6C67R7DY,,DDLLDESHI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69685,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Windows,B0CSXY2VXN,Juexica 96 x 118 Inch Plastic Strip Door Curtain Kit 0.08'' Walk in Cooler Curtains PVC Freezer Door Curtain Smooth Waterproof Insulation Hurricane Shutters Gate for Warehouse Garage Industry (Clear),1,215.79,215.79,Home Improvement,Home Improvement,Building Materials & Ladders,,LPNNA6XW4NG2B,,Juexica,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
MIXED_BUILDING_AND_INDUSTRIAL,Dining Room Supplies,B0FVLM4387,"Wisfor Sintered Stone Dining Coffee Table - 30"" Round Stone Dining Table for Kitchen Dining Room, Rust-Proof Iron Base and Travertine Tabletop",1,259.99,259.99,Home Improvement,BISS,Food Service,,LPNNA6NJMHT51,,Wisfor,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69699,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Other Material Handling,B09PY8P9TM,"FACHNUO 5 Feet Portable Wheelchair Ramp, Non-Skid Aluminum Handicap Ramps with Handle, Folding Threshold Wheel Chair Ramp for Home Steps, Stairs, Entry, Threshold, Doorways, Scooter, 800LBS Capacity",1,259.97,259.97,Home Improvement,Home Improvement,Building Materials & Ladders,8710973942536,LPNNA6DYTCRFZ,,FACHNUO TOOL,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69532,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0D4YYGL85,"Acquaer Shallow Well Jet Pump,Cast Iron, Well Depth Up to 25ft, 115V/230V Dual Voltage, Automatic Pressure Switch,1HP",1,256.09,256.09,Home Improvement,Home Improvement,Home Improvement,,LPNNA6XHHMCGG,,Acquaer,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69648,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Outdoor & Landscape Lighting,B0CXXJFWS2,"LightingLabs Led Bollard Landscape Lighting 20 Watts 40 Inch 3CCT 3000/4000/5000K 120-277V Outdoor Pathway Light Wired Ideal for Garden, Commercial and Driveway Rated IP65 ETL Listed",1,253.50,253.50,Home Improvement,Home Improvement,Lighting & Fans,0738941002288,LPNNA6G8FYQNY,738941002288,Lighting Labs,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-68861,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Chandeliers,B0G294XP57,"ZXFDWB Gold Modern Sputnik Chandelier for Dining Room Light Fixture, 6-Light Mid Century Pendant with Frosted Glass Shades Globe, Adjustable Hanging Celling Light for Kitchen Island, Living Room",1,246.99,246.99,Home Improvement,Home Improvement,Lighting & Fans,,LPNNA6B67MZ9C,,ZXFDWB,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-68868,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Home Improvement,B0BLSFPHYF,"CLAIRDAI 42'' Dimmable Ceiling Fan with Light and Remote Crystal Modern Chandelier Fan Retractable Fandelier with Memory, Silent Motor, 6 Speed, 3 Color Change, Timer Function(Gold)",1,246.99,246.99,Home Improvement,Home Improvement,Home Improvement,,LPNNA6T7TS472,,CLAIRDAI,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69856,AMZ_3PL_20260409_025
BUILDING_AND_HARDWARE,Lamps,B0F4MYCGM4,SANDYHA Blue Ceramic Table Lamp Nordic Bedside Lamp Gold Metal Bracket Base with White Fabric Lampshadetable Lamps for Living Room Bedroom Study Hotel Navy Blue Lamp,1,245.58,245.58,Home Improvement,Home Improvement,Lighting & Fans,0717097365737,LPNNA6F8GN5PS,717097365737,SANDYHA,USED_GOOD,LIQ:3PL:PALLET:LNRM:PAL-69399,AMZ_3PL_20260409_025
