Item #,Seller Category,Item Description,Qty,Unit Retail,Ext. Retail,Brand,UPC,TCIN,Origin,Category,Condition,Product Class,Category Code,Division,Department,Optoro Condition,Pallet ID,Subcategory,Lot ID
LPJY557480,BICYCLES-PHYSICAL FITNESS,Bubba Celestial Dew 18+24oz Dual Sip Lid - Blue/Green,2,12.99,25.98,Bubba,607869326113,94934273,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR089386,BICYCLES-PHYSICAL FITNESS,Bubba Celestial Dew 18+24oz Dual Sip Lid - Blue/Green,2,12.99,25.98,Bubba,607869326113,94934273,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR305273,BICYCLES-PHYSICAL FITNESS,Wipeout Dry Erase Kids' Pad Set 3pk - Groovy: Cycling Protective Gear for Ages 5+ (Please be advised that sets may be missing pieces or otherwise incomplete.),2,12.79,25.58,Wipeout,604352041058,83814548,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPJY961470,BICYCLES-PHYSICAL FITNESS,"Medicine Ball 10lbs - Blue - All In Motion: PVC Shell, Sand Fill",1,25.00,25.00,All In Motion,191802001866,90364313,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR297107,BICYCLES-PHYSICAL FITNESS,Ankle Weights Anti-microbial 4lbs 2pc - All In Motion: Adjustable Neoprene Pair (Please be advised that sets may be missing pieces or otherwise incomplete.),1,25.00,25.00,All In Motion,191802000791,82399808,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPHR256226,BICYCLES-PHYSICAL FITNESS,"Medicine Ball 10lbs - Blue - All In Motion: PVC Shell, Sand Fill",1,25.00,25.00,All In Motion,191802001866,90364313,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR242599,BICYCLES-PHYSICAL FITNESS,Schwinn Classic Waves Toddler Helmet – Blue/Green,1,24.99,24.99,Schwinn,038675290730,92257672,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TODDLER HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPHS625170,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Misty Meadow,1,24.99,24.99,Owala,847280095728,92383288,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR161580,BICYCLES-PHYSICAL FITNESS,Mickey Mouse Cycling Infant Bike Helmet,1,24.99,24.99,Mickey Mouse,035011994284,92653354,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TODDLER HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPHR306464,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Rocky Shore,1,24.99,24.99,Owala,847280091072,90150424,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR177426,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Periwinkle Twinkle,1,24.99,24.99,Owala,847280095711,92383253,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR097990,BICYCLES-PHYSICAL FITNESS,Blackburn Hybrid Bike Tire 700c - Black,1,24.99,24.99,Blackburn,035011995342,94430445,"Taiwan, Province of China",OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,TIRES,irc_bicycles_physical_fitness_20260417_253_p
LPKL522260,BICYCLES-PHYSICAL FITNESS,Blogilates Jelly Hand Weight Dumbbell - 10lbs,1,23.99,23.99,Blogilates,850052976156,91151481,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPJY758224,BICYCLES-PHYSICAL FITNESS,"Blackburn 20"" Self Sealing Bike Tube - Black",2,11.99,23.98,Blackburn,035011995243,94430440,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TUBES,irc_bicycles_physical_fitness_20260417_253_p
LPHS776342,BICYCLES-PHYSICAL FITNESS,"Blackburn 26"" Cruiser Bike Tire - Black",1,22.49,22.49,Blackburn,035011995373,94430437,"Taiwan, Province of China",OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TIRES,irc_bicycles_physical_fitness_20260417_253_p
LPHR060309,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz Wide Mouth Flex Straw Bottle - Oat: Double-Wall, BPA-Free, Leakproof",1,21.99,21.99,Hydro Flask,810096851208,92383254,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY556025,BICYCLES-PHYSICAL FITNESS,"Tommie Copper Sport Compression Ankle Support Sleeve - S/M: Joint Support, Polyester",2,10.89,21.78,Tommie Copper,018713631794,91151094,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR000917,BICYCLES-PHYSICAL FITNESS,"Tommie Copper Sport Compression Ankle Support Sleeve - L/XL: Joint Support, Polyester",2,10.89,21.78,Tommie Copper,018713631800,90679312,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPJY968638,BICYCLES-PHYSICAL FITNESS,Muscle Hook Acupressure Massager - Black - All In Motion,1,21.00,21.00,All In Motion,191802002047,94409161,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS811921,BICYCLES-PHYSICAL FITNESS,Raskullz Super Rainbowcorn Child Bike Helmet,1,20.99,20.99,Raskullz,847268000423,16629088,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,CHILD HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPJY972649,BICYCLES-PHYSICAL FITNESS,"Men's Strength Training Gloves Black M - All In Motion: Neoprene, Weightlifting",2,10.00,20.00,All In Motion,191907562804,80594786,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPJY556815,BICYCLES-PHYSICAL FITNESS,64oz Stainless Steel Vacuum Insulated Water Bottle Chalk - All In Motion: Portable Drinkware,1,20.00,20.00,All In Motion,707849153200,90796146,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,LARGE CAPACITY,irc_bicycles_physical_fitness_20260417_253_p
LPHR250339,BICYCLES-PHYSICAL FITNESS,"Belt Fanny Pack Cream - All In Motion: Adjustable Strap, Solid Pattern",1,20.00,20.00,All In Motion,198420122867,92201036,Cambodia,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,APPAREL,TT,PTAP16644,BAGS,irc_bicycles_physical_fitness_20260417_253_p
LPHR260622,BICYCLES-PHYSICAL FITNESS,"Belt Fanny Pack Blush - All In Motion: Adjustable Strap, Solid Pattern",1,20.00,20.00,All In Motion,198420122980,92201038,Cambodia,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,APPAREL,TT,PTAP16644,BAGS,irc_bicycles_physical_fitness_20260417_253_p
LPJY553025,BICYCLES-PHYSICAL FITNESS,Yoga Mat Towel Gray- All In Motion: Polyester Sports Accessory,1,20.00,20.00,All In Motion,191907491616,79767266,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,YOGA,irc_bicycles_physical_fitness_20260417_253_p
LPHR073625,BICYCLES-PHYSICAL FITNESS,64oz Stainless Steel Vacuum Insulated Water Bottle Black - All In Motion: Portable Drinkware,1,20.00,20.00,All In Motion,707849153194,90796153,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,LARGE CAPACITY,irc_bicycles_physical_fitness_20260417_253_p
LPHR082912,BICYCLES-PHYSICAL FITNESS,Gaiam Studio Select 3-in-1 Resistance Tube,1,19.99,19.99,Gaiam,018713665294,94413596,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPKM493573,BICYCLES-PHYSICAL FITNESS,Frozen Kids' Roller Skate with Pad Set (Please be advised that sets may be missing pieces or otherwise incomplete.),1,19.99,19.99,Frozen,192995514355,88883848,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,SKATES,irc_bicycles_physical_fitness_20260417_253_p
LPJY954734,BICYCLES-PHYSICAL FITNESS,Raskullz Kids' Bike Basket with Charms - Lavendar,1,19.99,19.99,Raskullz,847268024603,92653377,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,KIDS ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR321208,BICYCLES-PHYSICAL FITNESS,Tommie Copper Sport Compression Wrist Sleeve - S/M: Supports & Braces for Adults,3,6.19,18.57,Tommie Copper,018713631763,92542599,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR068928,BICYCLES-PHYSICAL FITNESS,Blogilates Water Bottle Sling - Black,1,17.99,17.99,Blogilates,850052976699,94895506,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR291518,BICYCLES-PHYSICAL FITNESS,Blogilates Water Bottle Sling - Pink Gingham,1,17.99,17.99,Blogilates,850052976712,94895511,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR331359,BICYCLES-PHYSICAL FITNESS,Blogilates Water Bottle Sling - Peach: Polyethylene & Polyester Drinkware Accessory,1,17.99,17.99,Blogilates,850028476888,88001548,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR046901,BICYCLES-PHYSICAL FITNESS,Blogilates Water Bottle Sling - Cream Floral,1,17.99,17.99,Blogilates,850052976705,94895514,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR018843,BICYCLES-PHYSICAL FITNESS,"Master Lock 7.25"" U Lock with Looped End Cable: Bike Security",1,17.49,17.49,Master Lock,071649283321,54288060,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR460229,BICYCLES-PHYSICAL FITNESS,Masterlock ULock Key - Black,1,16.99,16.99,Master Lock,716492052556,13592034,,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,LOCKS,irc_bicycles_physical_fitness_20260417_253_p
LPHR346295,BICYCLES-PHYSICAL FITNESS,BlenderBottle 24oz Strada Tritan Shaker Bottle - Green: Leakproof Shaker,1,15.99,15.99,BlenderBottle,847280092604,91197469,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPHR456031,BICYCLES-PHYSICAL FITNESS,BlenderBottle 24oz Strada Tritan Shaker Cup - White,1,15.99,15.99,BlenderBottle,840467308192,94894801,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPHS237801,BICYCLES-PHYSICAL FITNESS,BlenderBottle 24oz Strada Tritan Shaker Cup - Confetti,1,15.99,15.99,BlenderBottle,840467308215,94894812,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPJY962530,BICYCLES-PHYSICAL FITNESS,40oz Stainless Steel Tumbler with Straw Light Blue - Embark,2,15.00,30.00,Embark,197543649961,88632446,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR266503,BICYCLES-PHYSICAL FITNESS,"Posture Corrector Back Brace Stretcher - All In Motion: Nylon, 300lb Capacity",2,15.00,30.00,All In Motion,018713658876,90364301,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR262384,BICYCLES-PHYSICAL FITNESS,Owala 20oz Stainless Steel SmoothSip Travel Mug - Golden Quest,1,29.99,29.99,Owala,847280094011,91897291,,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,WARM BEV,irc_bicycles_physical_fitness_20260417_253_p
LPHS763869,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle  - Periwinkle Twinkle,1,29.99,29.99,Owala,847280095735,92383260,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS764425,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Water Bottle - In Good Company,1,29.99,29.99,Owala,840467308345,94894811,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR120980,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Very Very Dark,1,29.99,29.99,Owala,847280071920,80310908,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS776966,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Sandy Shores,1,29.99,29.99,Owala,847280085347,89056680,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR091448,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Tangy Tango,1,29.99,29.99,Owala,847280085361,89056691,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR262385,BICYCLES-PHYSICAL FITNESS,Owala 20oz Stainless Steel SmoothSip Travel Mug - Golden Quest,1,29.99,29.99,Owala,847280094011,91897291,,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,WARM BEV,irc_bicycles_physical_fitness_20260417_253_p
LPHR008383,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip TWIST Stainless Steel Water Bottle - Kickflip,1,29.99,29.99,Owala,847280095940,92383268,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR324835,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle  - Misty Meadow,1,29.99,29.99,Owala,847280095742,92383298,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR450042,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Hearth & Hand with Magnolia - Fruit Tart,1,29.99,29.99,Owala; Hearth & Hand with Magnolia,847280097302,93230583,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR308024,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Twist Water Bottle - Shocking Grape,1,29.99,29.99,Owala,840467303234,93462666,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS434308,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Twist Water Bottle - Bubblegum Burst,1,29.99,29.99,Owala,840467303746,93486820,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR016290,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Hearth & Hand with Magnolia - Sunflower Bouquet,1,29.99,29.99,Hearth & Hand with Magnolia; Owala,840467305016,94505011,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR172743,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Water Bottle - Out of the Blue,1,29.99,29.99,Owala,840467308369,94894804,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS772748,BICYCLES-PHYSICAL FITNESS,"McDavid Sport Compression Knit Ankle Sleeve with Gel Buttress - (S /M): Joint Support, Nylon & Spandex, Age 16+",2,14.99,29.98,McDavid,029369148260,91146880,"Taiwan, Province of China",OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS776474,BICYCLES-PHYSICAL FITNESS,Bell Frenzy Youth Bike Helmet - Pink/Mint,1,27.99,27.99,Bell,199270070216,1004020706,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,YOUTH HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPJY964110,BICYCLES-PHYSICAL FITNESS,"TriggerPoint NANO Foot Roller - Orange: EVA Foam, Whole Body Therapy",1,26.99,26.99,TriggerPoint,858787002973,52634544,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR046885,BICYCLES-PHYSICAL FITNESS,"24oz Stainless Steel Hydration Water Bottle - Purple - Embark: Portable Drinkware, Polypropylene Lid",2,13.00,26.00,Embark,198420113490,92028556,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR041340,BICYCLES-PHYSICAL FITNESS,Schwinn Cyclone Plus Bike Pump - White,1,25.99,25.99,Schwinn,038675121447,52529290,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20984,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR320228,BICYCLES-PHYSICAL FITNESS,"McDavid 9-10"" Sport Ankle Sleeve with Wrap Support - L/XL: Muscle Pain Relief, Joint Brace",2,12.99,25.98,McDavid,029369153783,91146879,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS982405,BICYCLES-PHYSICAL FITNESS,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",1,25.49,25.49,Brightz,811860032892,92487497,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR240223,BICYCLES-PHYSICAL FITNESS,Spider-Man Classic Toddler Helmet,1,24.99,24.99,Bell,035011978659,83814547,United States of America,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TODDLER HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPHR177236,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Very Very Dark,1,24.99,24.99,Owala,847280080533,87974494,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR094949,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Periwinkle Twinkle,1,24.99,24.99,Owala,847280095711,92383253,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS449738,BICYCLES-PHYSICAL FITNESS,Mickey Mouse Cycling Infant Bike Helmet,1,24.99,24.99,Mickey Mouse,035011994284,92653354,United States of America,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,TODDLER HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPHR046383,BICYCLES-PHYSICAL FITNESS,Schwinn Classic Waves Toddler Helmet – Blue/Green,1,24.99,24.99,Schwinn,038675290730,92257672,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,TODDLER HELMETS,irc_bicycles_physical_fitness_20260417_253_p
LPJY551733,BICYCLES-PHYSICAL FITNESS,"Tommie Copper Sport Compression Knee High Socks 2pk - S/M: Leg Support, Microfiber, Adult (Please be advised that sets may be missing pieces or otherwise incomplete.)",2,12.29,24.58,Tommie Copper,018713631817,91151090,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR264615,BICYCLES-PHYSICAL FITNESS,"Dumbbell 15lbs Blue - All In Motion: PVC Coated, Iron Core, Total Body Workout",1,24.00,24.00,All In Motion,018713638281,77459840,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR072427,BICYCLES-PHYSICAL FITNESS,"Dumbbell 5lbs Aqua - All In Motion: PVC Coated, Iron Filled, Arm Workout",2,12.00,24.00,All In Motion,018713638236,77459851,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR033517,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - Black: Double-Wall, BPA-Free, Spillproof",1,23.99,23.99,Hydro Flask,840394216973,92383239,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPJY968086,BICYCLES-PHYSICAL FITNESS,"Tommie 10-14"" Copper Sport Compression Calf Sleeve - S/M: Leg Support, Polyester Material",2,11.89,23.78,Tommie Copper,018713635877,92542600,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR298813,BICYCLES-PHYSICAL FITNESS,Bell Richter Cycling Kids' Bike Helmet - Black/Blue,1,22.99,22.99,Bell,035011978130,91864886,United States of America,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,YOUTH HELMETS,irc_bicycles_physical_fitness_20260417_253_p
